against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,defense,experience_growth,height_m,hp,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,61.0,5120.0,70.0,313.0,45.0,65.0,1059860.0,0.4,56.0,88.1,650.0,48.0,45.0,38.0,9,7,9.0,6.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,78.0,5120.0,70.0,405.0,45.0,95.0,1059860.0,0.7,61.0,88.1,651.0,56.0,58.0,57.0,9,7,29.0,6.0,0.0
1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,107.0,5120.0,70.0,530.0,45.0,122.0,1059860.0,1.6,88.0,88.1,652.0,74.0,75.0,64.0,9,5,90.0,6.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,45.0,5120.0,70.0,307.0,45.0,40.0,1059860.0,0.4,40.0,88.1,653.0,62.0,60.0,60.0,6,7,9.4,6.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,59.0,5120.0,70.0,409.0,45.0,58.0,1059860.0,1.0,59.0,88.1,654.0,90.0,70.0,73.0,6,7,14.5,6.0,0.0
1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,69.0,5120.0,70.0,534.0,45.0,72.0,1059860.0,1.5,75.0,88.1,655.0,114.0,100.0,104.0,6,14,39.0,6.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,56.0,5120.0,70.0,314.0,45.0,40.0,1059860.0,0.3,41.0,88.1,656.0,62.0,44.0,71.0,17,7,7.0,6.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,63.0,5120.0,70.0,405.0,45.0,52.0,1059860.0,0.6,54.0,88.1,657.0,83.0,56.0,97.0,17,7,10.9,6.0,0.0
2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,145.0,5120.0,70.0,640.0,45.0,67.0,1059860.0,1.5,72.0,88.1,658.0,153.0,71.0,132.0,17,1,40.0,6.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,3840.0,70.0,237.0,255.0,38.0,1000000.0,0.4,38.0,50.0,659.0,32.0,36.0,57.0,12,7,5.0,6.0,0.0
1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,56.0,3840.0,70.0,423.0,127.0,77.0,1000000.0,1.0,85.0,50.0,660.0,50.0,77.0,78.0,12,10,42.4,6.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,50.0,3840.0,70.0,278.0,255.0,43.0,1059860.0,0.3,45.0,50.0,661.0,40.0,38.0,62.0,12,7,1.7,6.0,0.0
0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,73.0,3840.0,70.0,382.0,120.0,55.0,1059860.0,0.7,62.0,50.0,662.0,56.0,52.0,84.0,6,7,16.0,6.0,0.0
0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,81.0,3840.0,70.0,499.0,45.0,71.0,1059860.0,1.2,78.0,50.0,663.0,74.0,69.0,126.0,6,7,24.5,6.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,35.0,3840.0,70.0,200.0,255.0,40.0,1000000.0,0.3,38.0,50.0,664.0,27.0,25.0,35.0,0,7,2.5,6.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,22.0,3840.0,70.0,213.0,120.0,60.0,1000000.0,0.3,45.0,50.0,665.0,27.0,30.0,29.0,0,7,8.4,6.0,0.0
0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,52.0,3840.0,70.0,411.0,45.0,50.0,1000000.0,1.2,80.0,50.0,666.0,90.0,50.0,89.0,0,7,17.0,6.0,0.0
0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,50.0,5120.0,70.0,369.0,220.0,58.0,1059860.0,0.6,62.0,11.2,667.0,73.0,54.0,72.0,6,12,13.5,6.0,0.0
0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,68.0,5120.0,70.0,507.0,65.0,72.0,1059860.0,1.5,86.0,11.2,668.0,109.0,66.0,106.0,6,12,81.5,6.0,0.0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,38.0,5120.0,70.0,303.0,225.0,39.0,1000000.0,0.1,44.0,0.0,669.0,61.0,79.0,42.0,4,7,0.1,6.0,0.0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65.0,5120.0,70.0,551.0,120.0,67.0,1000000.0,0.2,74.0,0.0,670.0,125.0,128.0,92.0,4,7,0.9,6.0,0.0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65.0,5120.0,70.0,552.0,45.0,68.0,1000000.0,1.1,78.0,0.0,671.0,112.0,154.0,75.0,4,7,10.0,6.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,65.0,5120.0,70.0,350.0,200.0,48.0,1000000.0,0.9,66.0,50.0,672.0,62.0,57.0,52.0,9,7,31.0,6.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100.0,5120.0,70.0,531.0,45.0,62.0,1000000.0,1.7,123.0,50.0,673.0,97.0,81.0,68.0,9,7,91.0,6.0,0.0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82.0,6400.0,70.0,348.0,220.0,62.0,1000000.0,0.6,67.0,50.0,674.0,46.0,48.0,43.0,5,7,8.0,6.0,0.0
1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,124.0,6400.0,70.0,495.0,65.0,78.0,1000000.0,2.1,95.0,50.0,675.0,69.0,71.0,58.0,5,1,136.0,6.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,5120.0,70.0,472.0,160.0,60.0,1000000.0,1.2,75.0,50.0,676.0,65.0,90.0,102.0,12,7,28.0,6.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,48.0,5120.0,70.0,355.0,190.0,54.0,1000000.0,0.3,62.0,50.0,677.0,63.0,60.0,68.0,14,7,3.5,6.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,48.0,5120.0,70.0,466.0,75.0,76.0,1000000.0,0.6,74.0,50.0,678.0,83.0,81.0,104.0,14,7,8.5,6.0,0.0
0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,80.0,5120.0,70.0,325.0,180.0,100.0,1000000.0,0.8,45.0,50.0,679.0,35.0,37.0,28.0,16,8,2.0,6.0,0.0
0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,110.0,5120.0,70.0,448.0,90.0,150.0,1000000.0,0.8,59.0,50.0,680.0,45.0,49.0,35.0,16,8,4.5,6.0,0.0
0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,150.0,5120.0,70.0,520.0,45.0,50.0,1000000.0,1.7,60.0,50.0,681.0,150.0,50.0,60.0,16,8,53.0,6.0,0.0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,52.0,5120.0,70.0,341.0,200.0,60.0,1000000.0,0.2,78.0,50.0,682.0,63.0,65.0,23.0,4,7,0.5,6.0,0.0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,72.0,5120.0,70.0,462.0,140.0,72.0,1000000.0,0.8,101.0,50.0,683.0,99.0,89.0,29.0,4,7,15.5,6.0,0.0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,48.0,5120.0,70.0,341.0,200.0,66.0,1000000.0,0.4,62.0,50.0,684.0,59.0,57.0,49.0,4,7,3.5,6.0,0.0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,80.0,5120.0,70.0,480.0,140.0,86.0,1000000.0,0.8,82.0,50.0,685.0,85.0,75.0,72.0,4,7,5.0,6.0,0.0
4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,54.0,5120.0,70.0,288.0,190.0,53.0,1000000.0,0.4,53.0,50.0,686.0,37.0,46.0,45.0,1,14,3.5,6.0,0.0
4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,92.0,5120.0,70.0,482.0,80.0,88.0,1000000.0,1.5,86.0,50.0,687.0,68.0,75.0,73.0,1,14,47.0,6.0,0.0
1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,52.0,5120.0,70.0,306.0,120.0,67.0,1000000.0,0.5,42.0,50.0,688.0,39.0,56.0,50.0,15,17,31.0,6.0,0.0
1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,105.0,5120.0,70.0,500.0,45.0,115.0,1000000.0,1.3,72.0,50.0,689.0,54.0,86.0,68.0,15,17,96.0,6.0,0.0
0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,60.0,5120.0,70.0,320.0,225.0,60.0,1000000.0,0.5,50.0,50.0,690.0,60.0,60.0,30.0,13,17,7.3,6.0,0.0
0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,75.0,5120.0,70.0,494.0,55.0,90.0,1000000.0,1.8,65.0,50.0,691.0,97.0,123.0,44.0,13,2,81.5,6.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53.0,3840.0,70.0,330.0,225.0,62.0,1250000.0,0.5,50.0,50.0,692.0,58.0,63.0,44.0,17,7,8.3,6.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,73.0,3840.0,70.0,500.0,55.0,88.0,1250000.0,1.3,71.0,50.0,693.0,120.0,89.0,59.0,17,7,35.3,6.0,0.0
1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,38.0,5120.0,70.0,289.0,190.0,33.0,1000000.0,0.5,44.0,50.0,694.0,61.0,43.0,70.0,3,12,6.0,6.0,0.0
1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55.0,5120.0,70.0,481.0,75.0,52.0,1000000.0,1.0,62.0,50.0,695.0,109.0,94.0,109.0,3,12,21.0,6.0,0.0
1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,89.0,7680.0,70.0,362.0,45.0,77.0,1000000.0,0.8,58.0,88.1,696.0,45.0,45.0,48.0,15,2,26.0,6.0,0.0
1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,121.0,7680.0,70.0,521.0,45.0,119.0,1000000.0,2.5,82.0,88.1,697.0,69.0,59.0,71.0,15,2,270.0,6.0,0.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,59.0,7680.0,70.0,362.0,45.0,50.0,1000000.0,1.3,77.0,88.1,698.0,67.0,63.0,46.0,15,11,25.2,6.0,0.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,77.0,7680.0,70.0,521.0,45.0,72.0,1000000.0,2.7,123.0,88.1,699.0,99.0,92.0,58.0,15,11,225.0,6.0,0.0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65.0,8960.0,70.0,525.0,45.0,65.0,1000000.0,1.0,95.0,88.1,700.0,110.0,130.0,60.0,4,7,23.5,6.0,0.0
0.25,0.5,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,92.0,5120.0,70.0,500.0,100.0,75.0,1000000.0,0.8,78.0,50.0,701.0,74.0,63.0,118.0,5,7,21.5,6.0,0.0
0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,58.0,5120.0,70.0,431.0,180.0,57.0,1000000.0,0.2,67.0,50.0,702.0,81.0,67.0,101.0,3,4,2.2,6.0,0.0
0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,50.0,6400.0,70.0,500.0,60.0,150.0,1250000.0,0.3,50.0,55.15576102418208,703.0,50.0,150.0,50.0,15,4,5.7,6.0,0.0
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,50.0,10240.0,35.0,300.0,45.0,35.0,1250000.0,0.3,45.0,50.0,704.0,55.0,75.0,40.0,2,7,2.8,6.0,0.0
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,75.0,10240.0,35.0,452.0,45.0,53.0,1250000.0,0.8,68.0,50.0,705.0,83.0,113.0,60.0,2,7,17.5,6.0,0.0
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,100.0,10240.0,35.0,600.0,45.0,70.0,1250000.0,2.0,90.0,50.0,706.0,110.0,150.0,80.0,2,7,150.5,6.0,0.0
0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,80.0,5120.0,70.0,470.0,75.0,91.0,800000.0,0.2,57.0,50.0,707.0,80.0,87.0,75.0,16,4,3.0,6.0,0.0
1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,70.0,5120.0,70.0,309.0,120.0,48.0,1000000.0,0.4,43.0,50.0,708.0,50.0,60.0,38.0,8,9,7.0,6.0,0.0
1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,110.0,5120.0,70.0,474.0,60.0,76.0,1000000.0,1.5,85.0,50.0,709.0,65.0,82.0,56.0,8,9,71.0,6.0,0.0
1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,66.0,5120.0,70.0,335.0,120.0,70.0,1000000.0,0.8,59.0,50.0,710.0,44.0,55.0,41.0,8,9,15.0,6.0,0.0
1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,100.0,5120.0,70.0,494.0,60.0,122.0,1000000.0,1.7,85.0,50.0,711.0,58.0,75.0,54.0,8,9,39.0,6.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,69.0,5120.0,70.0,304.0,190.0,85.0,1000000.0,1.0,55.0,50.0,712.0,32.0,35.0,28.0,11,7,99.5,6.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,117.0,5120.0,70.0,514.0,55.0,184.0,1000000.0,2.0,95.0,50.0,713.0,44.0,46.0,28.0,11,7,505.0,6.0,0.0
0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,30.0,5120.0,70.0,245.0,190.0,35.0,1000000.0,0.5,40.0,50.0,714.0,45.0,40.0,55.0,7,2,8.0,6.0,0.0
0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,70.0,5120.0,70.0,535.0,45.0,80.0,1000000.0,1.5,85.0,50.0,715.0,97.0,80.0,123.0,7,2,85.0,6.0,0.0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,131.0,30720.0,0.0,680.0,45.0,95.0,1250000.0,3.0,126.0,55.15576102418208,716.0,131.0,98.0,99.0,4,7,215.0,6.0,1.0
1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,131.0,30720.0,0.0,680.0,45.0,95.0,1250000.0,5.8,126.0,55.15576102418208,717.0,131.0,98.0,99.0,1,7,203.0,6.0,1.0
1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,100.0,30720.0,0.0,708.0,3.0,121.0,1250000.0,5.0,216.0,55.15576102418208,718.0,91.0,95.0,85.0,2,10,284.6,6.0,1.0
0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,160.0,6400.0,70.0,700.0,3.0,110.0,1250000.0,0.7,50.0,55.15576102418208,719.0,160.0,110.0,110.0,15,4,8.8,6.0,1.0
1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,160.0,30720.0,100.0,680.0,3.0,60.0,1250000.0,1.165,80.0,55.15576102418208,720.0,170.0,130.0,80.0,14,8,61.40551282051282,6.0,1.0
0.5,1.0,1.0,2.0,0.5,1.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,110.0,30720.0,100.0,600.0,3.0,120.0,1250000.0,1.7,80.0,55.15576102418208,721.0,130.0,90.0,70.0,6,17,195.0,6.0,1.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,55.0,3840.0,70.0,320.0,45.0,55.0,1059860.0,0.3,68.0,88.1,722.0,50.0,50.0,42.0,9,7,1.5,7.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,75.0,3840.0,70.0,420.0,45.0,75.0,1059860.0,0.7,78.0,88.1,723.0,70.0,70.0,52.0,9,7,16.0,7.0,0.0
1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,107.0,3840.0,70.0,530.0,45.0,75.0,1059860.0,1.6,78.0,88.1,724.0,100.0,100.0,70.0,9,8,36.6,7.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,65.0,3840.0,70.0,320.0,45.0,40.0,1059860.0,0.4,45.0,88.1,725.0,60.0,40.0,70.0,6,7,4.3,7.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,85.0,3840.0,70.0,420.0,45.0,50.0,1059860.0,0.7,65.0,88.1,726.0,80.0,50.0,90.0,6,7,25.0,7.0,0.0
1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,115.0,3840.0,70.0,530.0,45.0,90.0,1059860.0,1.8,95.0,88.1,727.0,80.0,90.0,60.0,6,1,83.0,7.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,54.0,3840.0,70.0,320.0,45.0,54.0,1059860.0,0.4,50.0,88.1,728.0,66.0,56.0,40.0,17,7,7.5,7.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,69.0,3840.0,70.0,420.0,45.0,69.0,1059860.0,0.6,60.0,88.1,729.0,91.0,81.0,50.0,17,7,17.5,7.0,0.0
0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,74.0,3840.0,70.0,530.0,45.0,74.0,1059860.0,1.8,80.0,88.1,730.0,126.0,116.0,60.0,17,4,44.0,7.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,75.0,3840.0,70.0,265.0,255.0,30.0,1000000.0,0.3,35.0,50.0,731.0,30.0,30.0,65.0,12,7,1.2,7.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,85.0,3840.0,70.0,355.0,120.0,50.0,1000000.0,0.6,55.0,50.0,732.0,40.0,50.0,75.0,12,7,14.8,7.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,120.0,3840.0,70.0,485.0,45.0,75.0,1000000.0,1.1,80.0,50.0,733.0,75.0,75.0,60.0,12,7,26.0,7.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,3840.0,70.0,253.0,255.0,30.0,1000000.0,0.4,48.0,50.0,734.0,30.0,30.0,45.0,12,7,6.0,7.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0,3840.0,70.0,418.0,127.0,60.0,1000000.0,0.7,88.0,50.0,735.0,55.0,60.0,45.0,12,7,14.2,7.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,62.0,3840.0,70.0,300.0,255.0,45.0,1000000.0,0.4,47.0,50.0,736.0,55.0,45.0,46.0,0,7,4.4,7.0,0.0
1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,82.0,3840.0,70.0,400.0,120.0,95.0,1000000.0,0.5,57.0,50.0,737.0,55.0,75.0,36.0,0,3,10.5,7.0,0.0
1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,70.0,3840.0,70.0,500.0,45.0,90.0,1000000.0,1.5,77.0,50.0,738.0,145.0,75.0,43.0,0,3,45.0,7.0,0.0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82.0,5120.0,70.0,338.0,225.0,57.0,1000000.0,0.6,47.0,50.0,739.0,42.0,47.0,63.0,5,7,7.0,7.0,0.0
0.5,0.5,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,1.0,132.0,5120.0,70.0,478.0,60.0,77.0,1000000.0,1.7,97.0,50.0,740.0,62.0,67.0,43.0,5,11,180.0,7.0,0.0
0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,70.0,5120.0,70.0,476.0,45.0,70.0,1000000.0,0.6,75.0,24.6,741.0,98.0,70.0,93.0,6,7,3.4,7.0,0.0
0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,45.0,5120.0,70.0,304.0,190.0,40.0,1000000.0,0.1,40.0,50.0,742.0,55.0,40.0,84.0,0,4,0.2,7.0,0.0
